Date,Historical_Var,Historical_ES,Age_weighted_Var,Age_weighted_ES,Volatility_Var,Volatility_ES,Bootstrap_Var,Bootstrap_ES,portfolio
2021-11-18,-9018.075903701945,-12619.146604488562,-7809.341342880172,-10682.700951881108,-5911.796011232628,-9126.817714683664,-8678.787536298496,-11466.603374279879,479.20892907250163
2021-11-19,-9018.075903701945,-12619.146604488562,-7809.341342880172,-10682.700951881108,-5694.871527728398,-8947.763651904292,-8634.1921753307,-11407.510939379783,-131.86329115190222
2021-11-22,-9018.075903701945,-12619.146604488562,-7809.341342880172,-10682.700951881108,-5492.7513771607855,-8692.062738081728,-8799.228504397908,-11532.684906543083,-1288.152041972219
2021-11-23,-9018.075903701945,-12619.146604488562,-7809.341342880172,-10682.700951881108,-5391.635284913603,-8539.031393804395,-8745.01961440041,-11501.36389688966,886.8182226457129
2021-11-24,-9018.075903701945,-12619.146604488562,-7809.341342880172,-10682.700951881108,-5211.001823339257,-8130.913974523326,-8672.28099134441,-11442.088771288385,1768.0369064636968
2021-11-26,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5037.886689410924,-7651.361712799914,-8668.047403212917,-11438.019550493209,185.6497605186542
2021-11-29,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-4872.460872908591,-7428.915040733422,-8683.822192239848,-11449.347486020342,-5443.730827871811
2021-11-30,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5831.517257329077,-8850.384665131221,-8710.84868169076,-11472.365947861057,-4313.53136918939
2021-12-01,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6250.568083132641,-9429.980530056402,-8723.990910202087,-11501.719651319878,-812.7199743167901
2021-12-02,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6040.1931479062405,-9124.272091888823,-8775.981476527815,-11537.927750401268,-627.6566885025491
2021-12-03,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5835.247304783656,-8850.384665131221,-8713.761985813302,-11476.59830520376,1513.350376779098
2021-12-06,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5727.34609462949,-8764.21461906707,-8753.925979755759,-11510.798454199865,279.7607327632035
2021-12-07,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5512.3031064614215,-8595.333909163655,-8628.898105089467,-11391.760157795401,-1483.1452100922218
2021-12-08,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5359.942448403906,-8298.27429841934,-8760.187737543412,-11492.339688241971,-2267.981662553967
2021-12-09,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5394.728995480801,-8298.27429841934,-8733.216828629844,-11481.97982806295,152.2842797393216
2021-12-10,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5207.942542734001,-7920.251516061401,-8701.76472528912,-11439.213050634595,1826.6162727277883
2021-12-13,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5109.798747056562,-7657.75241304293,-8644.26788289016,-11411.770161844159,4464.207411379237
2021-12-14,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5506.936236559042,-8595.333909163655,-8784.74072098048,-11537.608461555803,552.3622319292651
2021-12-15,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5313.4331719366455,-8163.514680311459,-8717.44481410138,-11490.902055645669,14596.623108587024
2021-12-16,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-9713.523061993808,-13425.679675086634,-8724.970455301727,-11466.411852730344,3307.861616576262
2021-12-17,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-9496.567368749986,-13425.679675086634,-8826.920631834333,-11584.576050854404,-8887.88643753272
2021-12-20,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-10546.980241470525,-13886.590792930656,-8683.912376704908,-11462.842827006345,-4057.406389102867
2021-12-21,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-10347.341188864704,-13886.590792930656,-8716.234394376175,-11462.293118919548,712.6101929359355
2021-12-22,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-9847.171505934632,-13886.590792930656,-8708.922303995356,-11481.532651430673,2514.9086997961917
2021-12-23,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-9472.465885173755,-13425.679675086634,-8720.750674292498,-11490.516283817093,4031.6596366473304
2021-12-27,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-9281.948880598577,-13024.815237459403,-8603.773044166132,-11404.41436828104,3289.050329766497
2021-12-28,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-9011.154214521745,-12374.448085358925,-8738.365694261025,-11490.25174166437,-384.87938075248746
2021-12-29,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-8613.825813183923,-11691.603758901707,-8693.880643956873,-11467.63712211539,-96.88892059272703
2021-12-30,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-8235.564390569476,-11494.607379334151,-8692.489202162453,-11459.250723740868,266.33126702500914
2021-12-31,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7876.462739730102,-11117.54218560987,-8760.975106884734,-11509.382940200925,113.19056956867672
2022-01-03,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7544.892258536027,-10930.764895736305,-8670.34285742958,-11440.25679875256,-5707.4718611895405
2022-01-04,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-8019.951580203158,-11117.54218560987,-8752.345502552487,-11522.387726340516,-484.9559074489001
2022-01-05,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7692.375381524321,-11117.54218560987,-8827.569299504237,-11588.137462639943,-3990.0250579548524
2022-01-06,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7772.338373692915,-11117.54218560987,-8727.303121549328,-11479.340539181594,-1040.189832997502
2022-01-07,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7488.045199307293,-10930.764895736305,-8672.931396582657,-11434.190035525204,159.98083562835166
2022-01-10,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7173.984420303099,-10599.719762268749,-8821.735214323871,-11558.585075784984,-642.1873878959153
2022-01-11,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6904.11726194952,-10285.19805870182,-8684.7623026127,-11442.178109065948,1385.4635834644987
2022-01-12,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6653.359159416276,-10010.088723781584,-8734.806746142169,-11486.346264900589,-3464.4252816259786
2022-01-13,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6750.359786948109,-10010.088723781584,-8672.105291124002,-11445.68613706765,-711.4054532872121
2022-01-14,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6509.735920091745,-9878.808950397719,-8629.831032922099,-11400.81769203994,-5461.65791728617
2022-01-18,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7078.990114718388,-10599.719762268749,-8791.608846306917,-11530.368144753673,-1591.1029593652859
2022-01-19,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6881.699466914715,-10285.19805870182,-8559.42077930275,-11358.15932251795,-1678.0028711010023
2022-01-20,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6710.3974230948825,-10010.088723781584,-8674.26993319819,-11457.847157976446,-3091.344701987654
2022-01-21,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6736.265783727206,-10010.088723781584,-8791.102445517838,-11558.79218735467,851.0956350714703
2022-01-24,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6474.783938099926,-9878.808950397719,-8644.17067468712,-11417.253010386594,-2031.076439094006
2022-01-25,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6373.036143175462,-9878.808950397719,-8749.665553950159,-11484.53809975813,-2210.754359247318
2022-01-26,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6298.54877547452,-9746.809632149256,-8651.5686888952,-11427.091781099247,-4186.539557901784
2022-01-27,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6589.381542906331,-9878.808950397719,-8733.5138603168,-11503.53787564188,-238.39630880658507
2022-01-28,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6338.329169620291,-9878.808950397719,-8642.750650043015,-11430.442732998754,2995.4294147995774
2022-01-31,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6285.11755633589,-9746.809632149256,-8699.893480486353,-11457.12343720733,876.8361091270513
2022-02-01,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6058.616732639793,-9194.451737421034,-8690.409353568479,-11462.297337333872,2908.064543877016
2022-02-02,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6016.192218790816,-9194.451737421034,-8671.765332804973,-11448.586598513106,2031.186767110862
2022-02-03,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5872.460178576009,-8844.63855160753,-8755.511369004207,-11505.020504378392,-6397.775921247565
2022-02-04,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6850.876189843179,-10142.667905310132,-8848.911597566997,-11611.898732610405,-5945.914287198121
2022-02-07,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7487.3130696451,-10930.764895736305,-8681.065921862857,-11450.120340554036,966.4443787959257
2022-02-08,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7180.588405563528,-10599.719762268749,-8675.526002763341,-11450.2886797118,-3075.3230178148697
2022-02-09,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7181.148112937017,-10599.719762268749,-8702.487431509659,-11485.489221905375,2671.1420542704473
2022-02-10,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7006.092517872548,-10330.055721015053,-8700.158308796,-11471.267731784874,-7951.797887990693
2022-02-11,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-8218.21564485045,-11494.607379334151,-8678.470748718559,-11450.085856092885,324.1641437811869
2022-02-14,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7858.1931840153175,-10950.924064682544,-8732.718193364259,-11499.316749152229,-3565.984089268602
2022-02-15,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7857.931357425118,-10950.924064682544,-8677.047191309706,-11437.493552061898,6124.583234842245
2022-02-16,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-8214.832606340377,-11494.607379334151,-8742.438783169124,-11488.324397883825,2053.649949600728
2022-02-17,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7914.9268093502,-10950.924064682544,-8657.913575917064,-11427.62126297158,-2216.8835279264395
2022-02-18,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7707.322599004321,-10950.924064682544,-8745.697761741532,-11494.26725547908,-557.9632092702212
2022-02-22,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7394.67302171224,-10479.359677074292,-8635.475501422172,-11432.44313716095,-1993.5788204836952
2022-02-23,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7207.470335070785,-10479.359677074292,-8664.17951971618,-11430.071872513856,-4334.15678685851
2022-02-24,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7401.05255569831,-10479.359677074292,-8592.841054015902,-11371.135196065537,2994.2542607606756
2022-02-25,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7262.168803881653,-10479.359677074292,-8791.694680178794,-11525.287550020026,6327.451757392999
2022-02-28,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7763.119456450821,-10950.924064682544,-8666.36416945445,-11448.993439774988,2712.6297778148787
2022-03-01,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7555.826332487509,-10781.816545349026,-8616.869434469914,-11396.313107519949,1688.326571981588
2022-03-02,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7276.893932489774,-10479.359677074292,-8671.469125202399,-11445.888106426466,119.08505109642563
2022-03-03,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7023.027476019206,-10330.055721015053,-8677.503995433632,-11448.249275873666,5618.525489694216
2022-03-04,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7396.550775437257,-10479.359677074292,-8705.02488138398,-11483.422012870433,6531.241491902031
2022-03-07,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7929.592766565205,-10950.924064682544,-8741.215484202268,-11520.93027962389,-2561.3860703474083
2022-03-08,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7770.568424153803,-10950.924064682544,-8664.562260313103,-11433.671483837523,-248.18149200292308
2022-03-09,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7448.079341904724,-10624.666254326705,-8764.99700142329,-11531.937935388683,21.89782259550858
2022-03-10,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7136.667492125517,-10479.359677074292,-8733.380596216859,-11493.924833106961,1634.3807141372731
2022-03-11,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6877.246808008592,-10187.973051588857,-8699.850252017362,-11443.781258377821,529.3927576624834
2022-03-14,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6595.36213522588,-9807.438170308571,-8718.114883677299,-11455.569060402271,-2001.8206324818711
2022-03-15,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6463.453521081936,-9807.438170308571,-8793.384586663624,-11530.66935561297,4542.61032927286
2022-03-16,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6702.7833236995375,-9930.92369163578,-8674.10696913053,-11427.134027743936,66.94160749047063
2022-03-17,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6438.720998983669,-9807.438170308571,-8730.95320582628,-11503.484703967932,5951.143000594372
2022-03-18,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6978.534190482011,-10330.055721015053,-8632.44135272174,-11429.057113355015,2027.3105252258329
2022-03-21,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6769.056231710739,-9930.92369163578,-8589.373116046376,-11356.778343839953,-3468.8474164984787
2022-03-22,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6858.790301582331,-10055.033104617354,-8648.503772184118,-11451.625551891071,-4817.39935769089
2022-03-23,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7214.966086210672,-10479.359677074292,-8664.18522124325,-11451.776173400753,1385.6530457125023
2022-03-24,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6944.260693297614,-10330.055721015053,-8787.43437546945,-11552.371984197556,857.5787396074877
2022-03-25,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6672.116895373523,-9930.92369163578,-8780.128429531575,-11515.357201097917,-2467.002376991608
2022-03-28,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6607.614670360719,-9930.92369163578,-8770.69156909113,-11544.22919666038,2126.6370009099387
2022-03-29,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6431.550529831088,-9807.438170308571,-8635.896741382077,-11423.021652587466,2.511078934014073
2022-03-30,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6188.0684143794515,-9258.389003342487,-8727.056038180272,-11508.078732062242,3650.2238799193105
2022-03-31,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6253.107253805682,-9356.927672190472,-8727.420613371509,-11473.329416316172,-1722.3622804497975
2022-04-01,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6131.810700010507,-9165.248467546715,-8667.157936496458,-11434.25254949855,1066.5724258012717
2022-04-04,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5911.225972234863,-8822.279133333815,-8723.419113023647,-11497.618008420604,-404.3294384331762
2022-04-05,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5714.682779143383,-8668.024693330297,-8735.252911797337,-11472.367306965496,-4382.960043215427
2022-04-06,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6139.892856724626,-9165.248467546715,-8627.071971500649,-11429.70000455058,7069.018199419141
2022-04-07,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-7063.069276385819,-10479.359677074292,-8698.765355750176,-11451.598327827747,1353.3454597231673
2022-04-08,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6803.423618533078,-9930.92369163578,-8577.18490343331,-11367.409737135244,190.49068540260905
2022-04-11,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6533.610014612413,-9807.438170308571,-8765.642827605376,-11518.145329590223,-4210.393913676879
2022-04-12,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6791.124597353749,-9930.92369163578,-8666.240653845518,-11438.791088486174,1641.930861487587
2022-04-13,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6562.609440615753,-9807.438170308571,-8537.233905131667,-11334.640076541273,-400.3918065142093
2022-04-14,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6268.440503323061,-9356.927672190472,-8659.418245665724,-11426.932346121184,-973.5462575246203
2022-04-18,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6124.29637265857,-9165.248467546715,-8695.48399924299,-11443.883848145686,-2268.4607950560676
2022-04-19,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6061.331237002076,-9075.647923726805,-8728.649961061301,-11493.760994536551,-2620.3566532161944
2022-04-20,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-6099.714143546864,-9075.647923726805,-8634.453330730517,-11400.957296015664,1906.6007086109578
2022-04-21,-8994.039718293896,-12115.605115331626,-7809.341342880172,-10682.700951881108,-5936.304702373062,-8822.279133333815,-8721.508861916991,-11511.081487508702,-4458.67572107518
2022-04-22,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-6486.9806764819305,-9861.15386744698,-8829.111517560925,-11585.971192443501,-11311.47769018404
2022-04-25,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9232.995641914651,-12869.057278616187,-8679.482499773387,-11451.299875180446,5839.643435326749
2022-04-26,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9376.506685749535,-12869.057278616187,-8682.276067864568,-11440.44642685225,-1165.1058321275739
2022-04-27,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8986.200009105545,-12058.1674421068,-8645.105073611161,-11432.319807858574,34.58171360834315
2022-04-28,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-7959.345876144471,-11127.749317429563,-8833.553888723729,-11577.368443164996,6001.006886107149
2022-04-29,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8300.282304085877,-11483.835044678262,-8634.088811082805,-11427.994855333303,-6551.188205986659
2022-05-02,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8976.079326098894,-11853.176509078463,-8575.747960068526,-11363.408390238243,-3493.988177452429
2022-05-03,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8488.864278616626,-11483.835044678262,-8642.279941702915,-11414.892138952056,235.1482032555871
2022-05-04,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8903.172095161513,-11853.176509078463,-8697.299773900711,-11479.042394478258,9513.74775785882
2022-05-05,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-10133.143066907012,-13600.4671148477,-8696.057344698149,-11474.84865678986,-7349.650729319108
2022-05-06,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-10515.51919514692,-13600.4671148477,-8797.488074671674,-11558.741148521327,-1025.5655898224684
2022-05-09,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9988.707187566191,-13600.4671148477,-8599.601960762577,-11353.304499336646,-2742.15874584205
2022-05-10,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9683.054119435115,-13214.259476596377,-8694.277297028899,-11480.505670020775,-3004.349754852267
2022-05-11,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9427.40436671339,-13214.259476596377,-8689.794218813591,-11442.843663717229,2485.8497633954285
2022-05-12,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9081.43147442954,-12564.535227538987,-8683.033760443293,-11458.494534099042,3095.372656938675
2022-05-13,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-6999.6880029179765,-10250.096400113975,-8789.486805157763,-11542.914568061053,-732.1952928406594
2022-05-16,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8445.08158414852,-11483.835044678262,-8738.750624664412,-11530.035149556712,5784.645528237171
2022-05-17,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8673.64346292466,-11667.845879606853,-8674.997634395897,-11439.439536298207,-6428.767601968732
2022-05-18,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9172.797653739251,-12564.535227538987,-8687.547263347304,-11468.445330087292,-5882.84725516895
2022-05-19,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9465.689426961202,-13214.259476596377,-8680.685110510176,-11456.14675333079,-4648.43491549872
2022-05-20,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9482.880120290702,-13214.259476596377,-8718.3780395957,-11476.238209326291,5371.357060303708
2022-05-23,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9508.042056514367,-13214.259476596377,-8700.31192093987,-11461.507340468954,3076.833526862678
2022-05-24,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9213.17559399607,-12564.535227538987,-8710.735305661576,-11471.043749221866,6413.926158005133
2022-05-25,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8400.086363754313,-11483.835044678262,-8764.342303342743,-11534.468494238263,2298.2259024856735
2022-05-26,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-7685.489486971921,-10968.95174595762,-8702.789732816553,-11475.75408113145,5090.597508933293
2022-05-27,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-7780.475683601462,-10968.95174595762,-8667.936352932804,-11428.089090226698,7267.536426605174
2022-05-31,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8693.122679536282,-11667.845879606853,-8687.30886927724,-11447.476865167346,-8071.755785884948
2022-06-01,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9908.718275045596,-13600.4671148477,-8718.135246271022,-11470.788331307676,-4023.0996807872325
2022-06-02,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-9341.87332934268,-12869.057278616187,-8734.067856307638,-11521.016148562761,-2243.611018919041
2022-06-03,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-8525.760041984395,-11483.835044678262,-8568.495305914283,-11358.147167762261,-1189.436540188244
2022-06-06,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-7728.8203106738,-10830.990033573205,-8739.966755089255,-11479.42257711461,-1810.5942269792033
2022-06-07,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-7161.210785917754,-10291.151884040903,-8724.475458791112,-11486.679759157882,5849.4094617826395
2022-06-08,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-7666.958582228367,-10830.990033573205,-8623.59334306427,-11396.104247619769,-553.3699601738109
2022-06-09,-9018.075903701945,-12292.681131883934,-7809.341342880172,-10682.700951881108,-6970.766090738203,-10066.285983823098,-8612.070312899856,-11409.633475539127,-7465.5557744893085
2022-06-10,-9106.019863506552,-12328.294047283582,-7809.341342880172,-10682.700951881108,-8532.013031567556,-11373.255313541622,-8831.520595809883,-11568.250168313192,-9493.399884218717
2022-06-13,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-10714.80444994719,-13600.00887765818,-8647.211153887078,-11440.120496265126,-13595.884742952532
2022-06-14,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-14069.592076637824,-28468.646770895066,-8648.791424505072,-11421.603895098511,-2951.288225961915
2022-06-15,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-12516.629212484118,-18554.99929614517,-8676.616411663099,-11432.791440614708,5866.8531620592485
2022-06-16,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-11729.201386599188,-15275.144359205873,-8610.405092160632,-11388.17021201812,-3321.4221117862094
2022-06-17,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-10653.72756948837,-13600.00887765818,-8593.136666047812,-11369.892481554009,-308.247685859319
2022-06-21,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-9420.385578229316,-12935.989949427918,-8751.049775947053,-11522.563485842233,4133.95793522202
2022-06-22,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-8855.801000123887,-11654.156594493385,-8741.987703734272,-11500.908324733817,6128.766268792779
2022-06-23,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-9027.277425930788,-12192.942622777493,-8628.76716870426,-11413.202938249278,3044.2243425988763
2022-06-24,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-8311.765415126983,-11490.235809826407,-8663.812613092021,-11434.77358073465,7015.203107331221
2022-06-27,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-8984.604861673039,-11993.976801041652,-8839.593305526712,-11600.488329434924,-414.7730341659898
2022-06-28,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-8038.014994927958,-11026.739883828086,-8755.804309363268,-11511.983347556983,-4903.96532231398
2022-06-29,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-8207.505220163604,-11490.235809826407,-8645.348101909418,-11426.12127426589,3890.8168010877935
2022-06-30,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-7844.5044528411945,-10893.046753574286,-8807.33930859557,-11564.75380537714,1054.0533047906165
2022-07-01,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-7099.076448743791,-10279.772767952967,-8692.678252483516,-11467.205647842802,4313.9695010152345
2022-07-05,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-7121.407647298353,-10279.772767952967,-8760.082267042959,-11554.15138446092,1290.389875518437
2022-07-06,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-6528.0412297137045,-9665.874806216667,-8743.44437363344,-11516.899310130835,-2335.2719861549995
2022-07-07,-9297.712145270822,-12665.301130149948,-7809.341342880172,-10682.700951881108,-6318.074733049757,-9485.17463707175,-8621.984830280015,-11380.89002855596,53.72686615919498
