Date,Historical_Var,Historical_ES,Age_weighted_Var,Age_weighted_ES,Volatility_Var,Volatility_ES,Bootstrap_Var,Bootstrap_ES,portfolio
2020-04-20,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-3273.354957137914,-5059.647661873817,-4484.508473813516,-5816.374538120414,891.5621200305892
2020-04-21,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-3090.06734818665,-4443.780131844678,-4411.751296714481,-5760.028460686335,589.1987748967356
2020-04-22,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2897.915495257035,-4276.257948121023,-4381.749808659042,-5725.738174068504,-802.4095130232578
2020-04-23,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2803.4413879314166,-4060.113109877676,-4382.0951851682485,-5721.726285445249,440.814103648019
2020-04-24,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2649.901463073212,-3880.4851415332746,-4407.764725226487,-5756.011581273944,-24.172832126010498
2020-04-27,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2516.3058626091424,-3611.428566544634,-4384.283387065381,-5735.3572533929555,-1972.0405429764785
2020-04-28,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2912.006889194059,-4276.257948121023,-4415.866447036831,-5736.335768184769,1778.1619387921594
2020-04-29,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-3043.677133396144,-4357.585902216417,-4448.155919829015,-5780.233834448009,-386.44045557035355
2020-04-30,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2857.075330003681,-4197.886007094983,-4383.929753083222,-5734.787985639456,-405.6168107888134
2020-05-01,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2708.1951099703415,-4060.113109877676,-4350.314060387402,-5708.315518367225,44.296540222544145
2020-05-04,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2559.538926447715,-3691.6621049593573,-4409.534271105662,-5762.729847203889,342.8404757561122
2020-05-05,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2431.076886369427,-3573.792669059261,-4362.4855157886,-5710.499291337743,-708.7832658088383
2020-05-06,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2417.793947488202,-3536.6883846244077,-4406.273805922463,-5745.874448268012,-1159.2960365373615
2020-05-07,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2527.6232124843123,-3650.3032181989192,-4395.435791417411,-5743.287193125222,2081.786684164532
2020-05-08,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2886.6771232552105,-4276.257948121023,-4380.508704193697,-5735.904975484675,-1406.0903934759347
2020-05-11,-3218.55200536036,-4639.7789747470415,-5301.4043683610225,-6497.983962029888,-2948.660172549591,-4276.257948121023,-4468.217113537977,-5793.199886614219,-1008.0231140802468
2020-05-12,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2887.2688003083094,-4341.473025255723,-4455.527489880238,-5790.687404018084,1011.2572470149933
2020-05-13,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2800.6032436613305,-4103.6550254519825,-4411.638906189273,-5757.074725976152,799.2101951003166
2020-05-14,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2691.9402092411483,-3969.490051908261,-4396.877220913406,-5739.31553305986,1098.2328380201952
2020-05-15,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2667.758137008213,-3969.490051908261,-4424.774851993667,-5766.165478483869,-114.08052862418458
2020-05-18,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2531.0243187679075,-3665.7656813186627,-4356.841840350765,-5712.136361257667,-2272.263104384441
2020-05-19,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-3051.990328188878,-4432.570514766454,-4461.919862719802,-5780.386038746623,1012.3228087212485
2020-05-20,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2932.1673827123514,-4341.473025255723,-4399.177308955473,-5740.305238471883,454.06369270423227
2020-05-21,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2755.6032367152616,-4103.6550254519825,-4345.616420105305,-5711.77765910628,91.72387493821806
2020-05-22,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2596.6214637111575,-3754.9120468500096,-4329.322128510346,-5685.664826679497,762.4835090607859
2020-05-26,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2525.52437296545,-3665.7656813186627,-4374.725523836213,-5719.05523961339,-1074.8037975468926
2020-05-27,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2578.97325670874,-3754.9120468500096,-4412.585591859091,-5750.144619083493,-138.48367611079144
2020-05-28,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2458.4843201139633,-3585.5504606142063,-4413.517142484696,-5756.753698456347,-58.5218741389804
2020-05-29,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2358.6489804845396,-3327.2580616464597,-4408.805169589145,-5759.007608281017,1185.6680625387323
2020-06-01,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2435.5302874306226,-3585.5504606142063,-4397.7959064307815,-5746.835544923193,-290.6176601410798
2020-06-02,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2356.74142830452,-3327.2580616464597,-4425.908275494065,-5770.322942952508,-566.4507961556955
2020-06-03,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2337.1541536869577,-3327.2580616464597,-4320.000521553226,-5677.151600665333,-2003.169348046693
2020-06-04,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2798.7448047987905,-4103.6550254519825,-4419.039202562711,-5768.634570477727,-1150.2131671594223
2020-06-05,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2803.0925328323997,-4103.6550254519825,-4389.174386025906,-5734.220114607571,-1151.686852155086
2020-06-08,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2814.469340388141,-4175.573040336566,-4464.854608829998,-5791.512689100566,221.36609612692172
2020-06-09,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2647.377921023206,-3909.924615513612,-4393.5075874267095,-5740.851444285241,1265.2287802788917
2020-06-10,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2672.6890814069116,-3969.490051908261,-4402.746656231212,-5747.362626341296,2562.1108809427733
2020-06-11,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-3181.6781702205467,-4637.91916919222,-4363.014378150878,-5708.017552435736,827.6298640917503
2020-06-12,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-3020.1056072410315,-4432.570514766454,-4408.225998612127,-5745.7567738413845,-572.8584332183066
2020-06-15,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2841.4718586610584,-4254.654789043757,-4433.500579061274,-5768.434796241223,174.74369065755354
2020-06-16,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2659.486472747065,-3969.490051908261,-4419.931322992827,-5757.005784485044,-932.5797838149077
2020-06-17,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2638.9842991421574,-3909.924615513612,-4406.4641329704,-5739.994850486903,445.20688584951523
2020-06-18,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2516.238642399567,-3624.9504184224484,-4395.104889314007,-5737.431493072622,564.1639336067576
2020-06-19,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2428.9948977220965,-3585.5504606142063,-4422.34263784042,-5759.43109644372,416.6780675797819
2020-06-22,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2345.7441525187187,-3352.360789703894,-4456.772071181503,-5785.529192248862,-270.0615788090475
2020-06-23,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2279.0630175825954,-3333.27810970323,-4390.2916244045055,-5728.400240240335,-212.19434288864326
2020-06-24,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2221.4594713531096,-3225.4555316492856,-4385.063776921834,-5734.679988506734,501.9901840263853
2020-06-25,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2186.6807638576315,-3225.4555316492856,-4383.713909016564,-5730.627344928959,517.750042272588
2020-06-26,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2161.6472981273487,-3199.6070439099935,-4411.094570105258,-5756.092175506585,870.6478478011287
2020-06-29,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2203.8390872263813,-3225.4555316492856,-4394.677576790031,-5731.39071051956,240.29864124089477
2020-06-30,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2149.3725906982036,-3199.6070439099935,-4363.986035194026,-5714.157084838093,-180.9834193166823
2020-07-01,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2112.907293656852,-3104.7459207092456,-4383.977871818665,-5734.894860674156,-258.6608329425643
2020-07-02,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2092.9632506451308,-3083.024767660607,-4432.907727377708,-5771.504459037068,305.3763337460048
2020-07-06,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2065.710243416161,-3021.562408570466,-4390.056871024611,-5735.826823080025,-490.6518583984393
2020-07-07,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2090.684159327039,-3083.024767660607,-4419.681482470772,-5767.153732041283,1140.2824524209664
2020-07-08,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2219.3899042305807,-3225.4555316492856,-4432.62654288546,-5775.891367932536,-298.8280847263353
2020-07-09,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2181.6524725526297,-3225.4555316492856,-4468.240539445821,-5800.24754283673,1535.3419152314846
2020-07-10,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2417.4898056246366,-3607.35545268633,-4405.079982752083,-5752.49422267607,-826.7344925890296
2020-07-13,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2424.5829755897716,-3607.35545268633,-4408.846198134318,-5751.718175433873,271.84691632939047
2020-07-14,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2325.617702367356,-3391.410273550809,-4404.393020923237,-5739.254944568012,504.1228382790361
2020-07-15,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2265.6400421602048,-3300.9912418666186,-4402.035211116914,-5745.15350050045,-508.7193113358881
2020-07-16,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2244.7191810672525,-3300.9912418666186,-4405.156712913927,-5738.882030424928,645.3245354119609
2020-07-17,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2221.576465299232,-3246.5690466654746,-4387.473023333249,-5739.319447067667,-10.830117089947251
2020-07-20,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2159.720618157128,-3219.5465088572946,-4371.510273828025,-5724.510739721488,95.88805336032408
2020-07-21,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2109.529114831418,-3144.0687078436385,-4391.987906541207,-5735.065937476471,505.50352301104067
2020-07-22,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2096.2363586092133,-3120.466529948826,-4357.05220730174,-5709.88692822837,275.54728817695536
2020-07-23,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2064.9134487231763,-3053.9988516024096,-4423.4781785632695,-5752.426248845132,583.394933780944
2020-07-24,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2072.547140314053,-3075.4572450373903,-4397.0925876016,-5746.955344847005,-251.19135746029966
2020-07-27,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2058.044795236012,-3053.9988516024096,-4438.745248282232,-5783.498492271377,-242.3221314700754
2020-07-28,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2045.6650582406771,-3033.178570338417,-4385.269203822827,-5722.876787659384,585.7607905823295
2020-07-29,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2057.7283530710292,-3053.9988516024096,-4395.438153095567,-5732.044795480125,678.8496039763464
2020-07-30,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2081.559328770713,-3075.4572450373903,-4433.409782069887,-5765.672843798688,467.0358506748485
2020-07-31,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2066.717552125161,-3053.9988516024096,-4422.858443059317,-5764.684644906404,290.0648723624589
2020-08-03,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2040.6603380164336,-3033.178570338417,-4418.143306294609,-5747.52903725524,-471.7019241455057
2020-08-04,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2064.38686410996,-3053.9988516024096,-4403.980578364101,-5745.636450251655,1067.834792691529
2020-08-05,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2179.4391116941483,-3271.79364782586,-4418.7092115475025,-5754.980746250707,-941.5249935154415
2020-08-06,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2279.059143292217,-3391.410273550809,-4442.139799864695,-5788.519503832353,806.2332708147336
2020-08-07,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2274.121109841661,-3391.410273550809,-4368.819772990323,-5723.1162129358145,-1089.4779725430678
2020-08-10,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2392.793574789962,-3490.5707038943515,-4387.630895004103,-5722.739772837534,-229.06714275212474
2020-08-11,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2303.285027329241,-3391.410273550809,-4374.532580672694,-5717.238612568411,-1658.0125236234012
2020-08-12,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2625.5904375744976,-3894.605715759152,-4399.157348718144,-5742.171439973917,-852.3620894883957
2020-08-13,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2587.5306058959914,-3787.4079370273125,-4404.49934243779,-5737.442079176356,-1169.2583396534003
2020-08-14,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2645.913448875477,-3954.4443266049866,-4377.975764264258,-5719.786208766841,86.71872296769877
2020-08-17,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2491.3800239048874,-3649.022260490141,-4375.78768073332,-5726.86007891078,222.72223081683268
2020-08-18,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2369.5489737108574,-3455.564965297549,-4379.170314403435,-5722.090060600213,794.7296430175
2020-08-19,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2340.8159314137692,-3391.410273550809,-4346.240890189265,-5694.984710978335,-424.1756609230312
2020-08-20,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2283.8775087379227,-3391.410273550809,-4421.936185051701,-5762.382084995035,685.3731094385389
2020-08-21,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2254.4874259153003,-3329.1289374026123,-4431.135391798364,-5769.015159824935,497.08207443449703
2020-08-24,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2203.9119640053273,-3271.79364782586,-4390.731506096766,-5737.050757099901,-427.49082646128574
2020-08-25,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2178.5667345382494,-3271.79364782586,-4395.2655131260735,-5747.844458118608,-888.5384771294403
2020-08-26,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2260.694963662549,-3329.1289374026123,-4401.451671954078,-5744.810659440808,-119.72108816567679
2020-08-27,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2189.1287570922154,-3271.79364782586,-4391.75850264797,-5725.34312889858,-1506.7818274121632
2020-08-28,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2489.4577510046674,-3649.022260490141,-4397.27298146797,-5736.938462897248,650.6085120373591
2020-08-31,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2408.6238604741784,-3607.35545268633,-4390.826064778987,-5740.561055338276,785.2139846683574
2020-09-01,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2368.8471713454596,-3455.564965297549,-4457.909478692609,-5793.012432294945,1016.7143823421162
2020-09-02,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2391.040843862453,-3490.5707038943515,-4385.126089403112,-5724.723520139036,559.2965065185796
2020-09-03,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2317.28270104738,-3391.410273550809,-4436.1077173634485,-5771.821016897658,418.4334647215826
2020-09-04,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2248.221303656733,-3329.1289374026123,-4374.727126464388,-5716.7529613695015,-2191.1754965164096
2020-09-08,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2847.2264063317966,-4334.63254569682,-4360.369406482323,-5709.297303558124,691.3838565548473
2020-09-09,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2698.2679518506775,-4166.3574889440515,-4449.849472120405,-5778.7945692627445,-163.24022907860183
2020-09-10,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2541.715500712421,-3738.681977493682,-4372.46375246723,-5721.708777429131,503.0662618858289
2020-09-11,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2430.2995505400327,-3607.35545268633,-4445.172921919308,-5784.221439493999,492.8155150614562
2020-09-14,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2320.8932424352283,-3391.410273550809,-4391.358023494703,-5733.1423271308195,-232.96448121036394
2020-09-15,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2239.5203374745656,-3299.7098330150993,-4444.3889544960275,-5781.900602714217,-119.08558873998234
2020-09-16,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2170.7083184346925,-3248.806885687016,-4433.7161883091085,-5769.454029810686,-326.826402267694
2020-09-17,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2131.4504590456577,-3143.6529350816572,-4452.460568308649,-5786.205495864819,443.12057813688295
2020-09-18,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2095.693920957738,-3119.5115384628243,-4342.90722265379,-5693.821100304501,-586.95346643435
2020-09-21,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2119.538986273929,-3143.6529350816572,-4411.222042077422,-5750.902098547264,414.28363328533385
2020-09-22,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2082.677448681608,-3073.5444912860676,-4417.723223740805,-5763.578791608706,133.83007608160253
2020-09-23,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2036.6270126164502,-3030.447664093555,-4361.035955484392,-5696.487827239538,-130.8088777597128
2020-09-24,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2007.40713033789,-2988.837650988534,-4354.061333672889,-5713.1960413579745,310.07061978707605
2020-09-25,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-1985.1585213541998,-2913.992992716569,-4405.365075695384,-5754.172794508084,82.30252619456971
2020-09-28,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-1959.1262190438147,-2863.692076779119,-4408.157935215613,-5747.528899831179,-188.76386077374318
2020-09-29,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-1951.9714591571037,-2847.7647865364866,-4406.4284080317775,-5745.4701124801895,347.4947712573125
2020-09-30,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-1949.481599469751,-2847.7647865364866,-4412.719833688561,-5751.246510737294,-1110.9799702083142
2020-10-01,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2169.315151569203,-3248.806885687016,-4433.276719523847,-5761.189781058679,527.7266447822752
2020-10-02,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2133.183112260003,-3168.312463624433,-4363.266026056628,-5719.020223335504,-480.347584703586
2020-10-05,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2126.9917044515423,-3143.6529350816572,-4436.652104854161,-5782.209251850354,-2099.9250551694413
2020-10-06,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2740.0467597595743,-4231.162490776497,-4410.159767117627,-5750.896047998677,678.8263746125224
2020-10-07,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2602.750622764445,-3874.241959590508,-4435.774354368992,-5772.251186385551,-819.954550105841
2020-10-08,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2555.0146269458023,-3766.7657074812323,-4374.704402354686,-5724.907683055111,701.7839988465555
2020-10-09,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2461.4559463525798,-3627.454822867584,-4449.694873586997,-5782.535081670099,-156.63422037947515
2020-10-12,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2340.028239262193,-3401.3114194828795,-4437.844416264893,-5773.487549713099,219.92906286299768
2020-10-13,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2239.1361663144885,-3306.238648993505,-4458.856126016407,-5800.529427848274,1040.1419657906185
2020-10-14,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2296.9054897123474,-3401.3114194828795,-4416.536068739579,-5748.468645333583,226.52402202615002
2020-10-15,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2205.9540800336567,-3277.391517826762,-4382.63225478298,-5735.519119925284,-288.18239771830315
2020-10-16,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2150.5644137356217,-3221.034081806279,-4415.071467103084,-5758.689447273658,-351.1745531765431
2020-10-19,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2114.619217255698,-3143.6529350816572,-4361.564709726583,-5709.277147824259,-440.47248296984384
2020-10-20,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2100.255322984345,-3119.5115384628243,-4410.4580935257945,-5748.155661184776,-742.762814892521
2020-10-21,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2156.7755713242905,-3221.034081806279,-4395.460080296164,-5739.035149349032,-529.9221447632092
2020-10-22,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2149.072345214669,-3221.034081806279,-4372.0149141058855,-5729.59938373365,-948.9748529274055
2020-10-23,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2246.206743944727,-3336.684836820045,-4447.502898484293,-5775.8448948386895,377.1491447858506
2020-10-26,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2186.6787132467944,-3248.806885687016,-4380.062076977734,-5728.410174239813,938.0540925698681
2020-10-27,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2226.5420759522403,-3277.391517826762,-4399.8332417906995,-5747.31971571943,704.9070995291833
2020-10-28,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2192.505288134607,-3277.391517826762,-4415.64330381489,-5760.75988694685,50.35627113737942
2020-10-29,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2141.613989843418,-3194.1469248117182,-4348.913940954179,-5708.1254931713265,-1007.9014844039525
2020-10-30,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2271.283608597605,-3368.1041160976315,-4405.983449896335,-5747.713630287966,-925.2094347811272
2020-11-02,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2337.799534432936,-3401.3114194828795,-4428.933559202889,-5764.578839414174,487.48322454811483
2020-11-03,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2259.4977088144833,-3336.684836820045,-4402.594082033795,-5743.438866154474,-679.3650237903881
2020-11-04,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2267.1490813351893,-3336.684836820045,-4427.761780989732,-5764.185682562263,2889.428331873749
2020-11-05,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-3181.120444310573,-4637.91916919222,-4432.7920675520945,-5777.220142512342,131.77839896944903
2020-11-06,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2898.151905638914,-4530.277518836024,-4359.213114841378,-5717.640575098806,-1354.190419162159
2020-11-09,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2938.6767379276057,-4530.277518836024,-4385.057289996024,-5728.834760529836,-2224.878606844645
2020-11-10,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-3321.0190056455554,-5256.431476630855,-4403.205040993712,-5742.370300691334,-827.6754636292436
2020-11-11,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-3111.717758406284,-4530.277518836024,-4391.089543671665,-5729.872508934498,52.88797630017305
2020-11-12,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2852.582000463605,-4419.296551557109,-4441.755125853286,-5763.260758076786,2059.1570856614667
2020-11-13,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-3104.8730838484375,-4530.277518836024,-4383.0372525021285,-5735.066422860304,-273.70194805258006
2020-11-16,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2861.1011075003184,-4419.296551557109,-4397.090765731628,-5736.100998018194,29.55080398358477
2020-11-17,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2648.1266632730426,-3998.9329200456123,-4373.275892764342,-5716.845916976762,699.7287219858289
2020-11-18,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2528.549332378739,-3765.280471105422,-4433.752172374561,-5782.481292778666,162.1891217008444
2020-11-19,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2382.5988137088457,-3537.0262211808918,-4363.391567210668,-5721.653587903054,638.2206050887756
2020-11-20,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2311.3353612928345,-3427.313059195265,-4455.735587477633,-5787.321359963297,529.8985444127015
2020-11-23,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2239.7132856252992,-3327.2952118594185,-4390.162713886582,-5732.247578419028,-330.13469333521493
2020-11-24,-3162.794367000033,-4637.91916919222,-5301.4043683610225,-6497.983962029888,-2179.7067122304716,-3239.744245112229,-4430.635342453091,-5766.570739398423,-536.8967435244228
