Date,Normal_Var,Normal_ES,T_Var,T_ES,portfolio
2020-04-06,-3081.4861454550546,-3543.9489080982667,-3083.006180617015,-3544.271259426767,-1110.345351579698
2020-04-07,-3082.2342517275238,-3544.7026799724185,-3083.754305511338,-3545.025035250024,-385.9431392227543
2020-04-08,-3082.0523831377423,-3544.511584017573,-3083.572406592802,-3544.83393286341,-145.91515777826262
2020-04-09,-3080.229922456591,-3542.8491640764573,-3081.7504719378994,-3543.171624475806,2155.066823295763
2020-04-13,-3081.5311455691276,-3544.256387952338,-3083.0520434566224,-3544.578922237607,-1010.0142624696878
2020-04-14,-3081.5315461775017,-3544.256591920612,-3083.052443418675,-3544.579126068817,546.304840398117
2020-04-15,-3084.452467799412,-3547.7856156247303,-3085.975363767016,-3548.108573639525,2839.8173732184864
2020-04-16,-3084.3300840161173,-3547.6911162558554,-3085.8530716349715,-3548.014093706978,652.4879134333639
2020-04-17,-3087.2322635544215,-3550.8121578688592,-3088.7559705350836,-3551.135287873843,-1416.423618224588
2020-04-20,-3087.2303368240187,-3550.858933440342,-3088.7542038807287,-3551.1820973923877,891.5621200305892
2020-04-21,-3085.1067429034183,-3548.6203542921007,-3086.630232023561,-3548.943438095767,589.1987748967356
2020-04-22,-3085.9032502265013,-3549.478395531336,-3087.4269415979907,-3549.8015222261092,-802.4095130232578
2020-04-23,-3080.2743995684505,-3543.33625846683,-3081.7964038562454,-3543.65902738457,440.814103648019
2020-04-24,-3080.3959353753944,-3543.327781527428,-3081.9175123337654,-3543.650459822128,-24.172832126010498
2020-04-27,-3085.121624423991,-3548.40614093435,-3086.644360548869,-3548.7290650515633,-1972.0405429764785
2020-04-28,-3085.2279744400344,-3548.77245617836,-3086.75156502568,-3549.0955614996465,1778.1619387921594
2020-04-29,-3082.08420525048,-3545.3253364953835,-3083.6067987754896,-3545.64823037168,-386.44045557035355
2020-04-30,-3080.3963776381556,-3543.4875105316933,-3081.918478144512,-3543.810299854344,-405.6168107888134
2020-05-01,-3080.481932252232,-3543.573077455465,-3082.004032799048,-3543.8958667866955,44.296540222544145
2020-05-04,-3075.787160152019,-3538.4618945077914,-3077.3078920283583,-3538.7843935873507,342.8404757561122
2020-05-05,-3075.7504496195684,-3538.4220679169675,-3077.2711712539626,-3538.7445648245352,-708.7832658088383
2020-05-06,-3077.074749662599,-3539.8650937013913,-3078.5958615279824,-3540.1876733645954,-1159.2960365373615
2020-05-07,-3074.1037301218557,-3536.9133659035447,-3075.6249053958636,-3537.2359590137103,2081.786684164532
2020-05-08,-3076.943571959063,-3539.8742928791435,-3078.465145218991,-3540.196970389521,-1406.0903934759347
2020-05-11,-3078.129609363723,-3540.914900422744,-3079.6507046208358,-3541.237476563859,-1008.0231140802468
2020-05-12,-3067.7975427100996,-3529.568461887685,-3069.3153039021768,-3529.890330979174,1011.2572470149933
2020-05-13,-3067.591041230516,-3529.4098371648847,-3069.108959785217,-3529.7317396280037,799.2101951003166
2020-05-14,-3067.4372126343983,-3529.353577507507,-3068.9554518813356,-3529.675547979295,1098.2328380201952
2020-05-15,-3067.636610482396,-3529.4208426267924,-3069.154415431894,-3529.7427209978446,-114.08052862418458
2020-05-18,-3072.435844206162,-3534.427603962389,-3073.9543312630485,-3534.7496269868207,-2272.263104384441
2020-05-19,-3066.2605012629165,-3527.741409824209,-3067.777309240228,-3528.0630767690277,1012.3228087212485
2020-05-20,-3062.4284489425218,-3523.6002184718777,-3063.9442408332716,-3523.92166993691,454.06369270423227
2020-05-21,-3062.665255239282,-3523.7932882992586,-3064.1809033758163,-3524.1147092785736,91.72387493821806
2020-05-22,-3061.89271526574,-3522.7933341925673,-3063.407615931329,-3523.114596656962,762.4835090607859
2020-05-26,-3062.4125907545754,-3523.3620395822077,-3063.9276519156074,-3523.683336082604,-1074.8037975468926
2020-05-27,-3061.6777647565636,-3522.271579710005,-3063.1916570105245,-3522.5926283222225,-138.48367611079144
2020-05-28,-3061.5635230546886,-3522.1529091832986,-3063.0774007518676,-3522.473954708484,-58.5218741389804
2020-05-29,-3061.6543910750593,-3522.354537366217,-3063.1686328217465,-3522.675660094776,1185.6680625387323
2020-06-01,-3062.294852473261,-3522.986356775915,-3063.8090658152264,-3523.307473480732,-290.6176601410798
2020-06-02,-3059.114950981226,-3519.4874749333017,-3060.628115889916,-3519.8083692986183,-566.4507961556955
2020-06-03,-3059.3696825892594,-3519.7711496035404,-3060.8829426287925,-3520.0920641430966,-2003.169348046693
2020-06-04,-3055.5794332543314,-3515.562278230316,-3057.091317355585,-3515.8829009769297,-1150.2131671594223
2020-06-05,-3057.309530824547,-3517.226925520365,-3058.8211998020433,-3517.5475026460413,-1151.686852155086
2020-06-08,-3050.878369564896,-3510.164743567301,-3052.387964486448,-3510.4848808513825,221.36609612692172
2020-06-09,-3051.1081425424827,-3510.495184275857,-3052.618068341466,-3510.815391728565,1265.2287802788917
2020-06-10,-3050.9478694821564,-3510.7523241761896,-3052.459167245389,-3511.0728225790745,2562.1108809427733
2020-06-11,-3048.1603578281247,-3507.8092121033073,-3049.6711441596767,-3508.129602047726,827.6298640917503
2020-06-12,-3047.093178129147,-3506.235361129655,-3048.6022991197997,-3506.555397907999,-572.8584332183066
2020-06-15,-3046.7060487742206,-3505.837948666266,-3048.215135966073,-3506.1579782769554,174.74369065755354
2020-06-16,-3048.493326595192,-3507.7011698486763,-3050.0026633997463,-3508.0212523943155,-932.5797838149077
2020-06-17,-3048.358830332122,-3507.460891144619,-3049.8678194480785,-3507.780899956516,445.20688584951523
2020-06-18,-3048.314200272653,-3507.4284722256525,-3049.823229524517,-3507.7484895491048,564.1639336067576
2020-06-19,-3047.539731926225,-3506.6371488883,-3049.0487057786477,-3506.957154463285,416.6780675797819
2020-06-22,-3046.8481003489114,-3505.573931457831,-3048.355852862865,-3505.893678025598,-270.0615788090475
2020-06-23,-3038.249027352386,-3496.0416788719235,-3039.7537126663337,-3496.360774983687,-212.19434288864326
2020-06-24,-3036.7287436301503,-3494.452413587273,-3038.233202213626,-3494.7714616166822,501.9901840263853
2020-06-25,-3036.682994383905,-3494.3449657757283,-3038.1872501748617,-3494.6639707992654,517.750042272588
2020-06-26,-3035.3921592554425,-3493.047692821497,-3036.8963938863785,-3493.366693357664,870.6478478011287
2020-06-29,-3031.790909308332,-3489.140404904461,-3033.294138045361,-3489.45919212238,240.29864124089477
2020-06-30,-3025.91421268224,-3481.9545493793416,-3027.4131384402613,-3482.2724240716598,-180.9834193166823
2020-07-01,-3025.351546637389,-3481.3520722390535,-3026.8503415432224,-3481.669919181765,-258.6608329425643
2020-07-02,-3021.4403769010046,-3477.106768248675,-3022.9380735653012,-3477.4243822891312,305.3763337460048
2020-07-06,-3022.1027907882194,-3477.6554842136393,-3023.6001137470985,-3477.9730190030095,-490.6518583984393
2020-07-07,-3018.849357222673,-3473.7241951234273,-3020.344452187613,-3474.0412574258285,1140.2824524209664
2020-07-08,-3019.2872554686533,-3474.0471936975428,-3020.781972778233,-3474.3641759111997,-298.8280847263353
2020-07-09,-3019.693221822482,-3474.567543885983,-3021.1883150919543,-3474.8846058288295,1535.3419152314846
2020-07-10,-3014.7152384137767,-3469.0465595466776,-3016.2085469330505,-3469.3632430005177,-826.7344925890296
2020-07-13,-3009.4352084510106,-3463.273535266062,-3010.926896583178,-3463.5898750871033,271.84691632939047
2020-07-14,-3006.9660089569024,-3460.6437589388556,-3008.4571693007756,-3460.959986832712,504.1228382790361
2020-07-15,-3007.823715104162,-3461.440414823605,-3009.3146747863757,-3461.7566001634764,-508.7193113358881
2020-07-16,-3007.818011003763,-3461.41843434567,-3009.3089171883366,-3461.7346083403863,645.3245354119609
2020-07-17,-3007.983274400326,-3461.5843324011335,-3009.4741826709137,-3461.900506838227,-10.830117089947251
2020-07-20,-3007.7710301461407,-3461.366722544551,-3009.2619207809207,-3461.6828932416483,95.88805336032408
2020-07-21,-3005.9189524072117,-3459.414954546148,-3007.4095153773414,-3459.731055755947,505.50352301104067
2020-07-22,-3006.0076677003262,-3459.447487387544,-3007.498046008449,-3459.7635494363776,275.54728817695536
2020-07-23,-3005.962766653773,-3459.4162761638177,-3007.453189957976,-3459.7323477548966,583.394933780944
2020-07-24,-3006.42308359253,-3459.7838097738645,-3007.9132019339695,-3460.0998166919976,-251.19135746029966
2020-07-27,-3007.008949219561,-3460.342429205287,-3008.4989780074657,-3460.6584171319505,-242.3221314700754
2020-07-28,-3006.833318914405,-3460.0710874072875,-3008.3230331151767,-3460.3870086199818,585.7607905823295
2020-07-29,-3004.770433845611,-3457.9073770586456,-3006.2598166511157,-3458.2232279928967,678.8496039763464
2020-07-30,-3003.730162180269,-3456.834852046167,-3005.2194389745964,-3457.150680498804,467.0358506748485
2020-07-31,-3003.6718145071727,-3456.7791183564264,-3005.161099893212,-3457.0949486310933,290.0648723624589
2020-08-03,-3003.337449455905,-3456.107349990685,-3004.8256258555716,-3456.422945084457,-471.7019241455057
2020-08-04,-3003.2895921059658,-3456.0432030761376,-3004.7777149646495,-3456.358786815562,1067.834792691529
2020-08-05,-2999.0159020945302,-3451.302653630257,-3000.5024904669517,-3451.617911953732,-941.5249935154415
2020-08-06,-2997.585284647582,-3449.845093210947,-2999.07178446311,-3450.1603327543094,806.2332708147336
2020-08-07,-2999.731588450658,-3452.079692831346,-3001.218378479275,-3452.3949939197155,-1089.4779725430678
2020-08-10,-3000.2467327667605,-3452.532363371679,-3001.7333174548758,-3452.8476209138294,-229.06714275212474
2020-08-11,-3001.304692362336,-3453.7035041392646,-3002.7916490574003,-3454.0188405723093,-1658.0125236234012
2020-08-12,-3000.1752796874976,-3452.0026090611545,-3001.660358018685,-3452.3175471526965,-852.3620894883957
2020-08-13,-3002.0137756417103,-3453.99553040984,-3003.499361542477,-3454.3105761408183,-1169.2583396534003
2020-08-14,-2999.736566476654,-3451.5390202357526,-3001.221563045997,-3451.8539409881964,86.71872296769877
2020-08-17,-2998.946488698271,-3450.7156385316493,-3000.431375803367,-3451.0305360701923,222.72223081683268
2020-08-18,-2998.9059441621766,-3450.651826281189,-3000.3907547903164,-3450.9667076013907,794.7296430175
2020-08-19,-2998.616630512794,-3450.3406966569023,-3000.1013694355956,-3450.6555627706725,-424.1756609230312
2020-08-20,-2997.526267151668,-3448.9477898512955,-2999.010011666464,-3449.262445082614,685.3731094385389
2020-08-21,-2997.5476936287782,-3448.953846176871,-2999.0313876245427,-3449.2684906947025,497.08207443449703
2020-08-24,-2998.099179671971,-3449.3839393584203,-2999.582474670383,-3449.6984992615467,-427.49082646128574
2020-08-25,-2999.760189801548,-3451.1294676989137,-3001.24376259671,-3451.4440865139345,-888.5384771294403
2020-08-26,-2995.376684902775,-3446.320587016,-2996.8588595612623,-3446.6349093305025,-119.72108816567679
2020-08-27,-2994.6312084580745,-3445.4935547850823,-2996.1131150567894,-3445.8078202525944,-1506.7818274121632
2020-08-28,-2994.2390024993906,-3445.12862520599,-2995.7209987508504,-3445.4429096860104,650.6085120373591
2020-08-31,-2993.39284876328,-3444.300447931779,-2994.8749041002634,-3444.6147449419686,785.2139846683574
2020-09-01,-2991.9184871432262,-3442.823948624679,-2993.4005354540013,-3443.1382441448322,1016.7143823421162
2020-09-02,-2991.5660794825144,-3442.3234390582234,-2993.047641007926,-3442.637631346615,559.2965065185796
2020-09-03,-2990.598162331856,-3441.3245620695902,-2992.0796220976317,-3441.638732777984,418.4334647215826
2020-09-04,-2996.253020152844,-3447.4426303847335,-2997.736002411445,-3447.7571239656486,-2191.1754965164096
2020-09-08,-2996.2293106678144,-3447.3961164266325,-2997.712217972055,-3447.710594112101,691.3838565548473
2020-09-09,-2991.750777344623,-3442.477643097541,-2993.23223864211,-3442.7918141307628,-163.24022907860183
2020-09-10,-2991.6655129129413,-3442.4052702501376,-2993.147016582837,-3442.7194502692055,503.0662618858289
2020-09-11,-2990.6746963033793,-3441.3887942147758,-2992.1561156351777,-3441.7029563484034,492.8155150614562
2020-09-14,-2991.209876115467,-3441.870492846035,-2992.6911196638684,-3442.1846177015705,-232.96448121036394
2020-09-15,-2991.5062919336033,-3442.170370897246,-2992.9875468617665,-3442.484498166068,-119.08558873998234
2020-09-16,-2982.4818462137005,-3432.1478971407146,-2983.9598207962213,-3432.461328752093,-326.826402267694
2020-09-17,-2981.4817095568105,-3431.1164094860774,-2982.959581094021,-3431.429819244808,443.12057813688295
2020-09-18,-2976.0277543611387,-3424.3677837200744,-2977.5013705399742,-3424.6802910520328,-586.95346643435
2020-09-21,-2975.5303777195895,-3423.6665222045867,-2977.003323764087,-3423.9788874222695,414.28363328533385
2020-09-22,-2970.6346710045573,-3418.307914227246,-2972.1060955726202,-3418.6199567879526,133.83007608160253
2020-09-23,-2970.4669125655105,-3417.9147769044107,-2971.93759635214,-3418.226662368831,-130.8088777597128
2020-09-24,-2970.1209448227396,-3417.5682133198347,-2971.5916266509403,-3417.8800983689343,310.07061978707605
2020-09-25,-2970.352559153776,-3417.7528224004814,-2971.823086483844,-3418.0646746854195,82.30252619456971
2020-09-28,-2968.6097076373644,-3415.8646104204336,-2970.079757192714,-3416.1763613844814,-188.76386077374318
2020-09-29,-2967.1132629326253,-3413.940164828142,-2968.5819057230397,-3414.2516174618895,347.4947712573125
2020-09-30,-2969.3012894269104,-3416.219956500072,-2970.7702338336017,-3416.5314730970817,-1110.9799702083142
2020-10-01,-2969.2153400068632,-3416.14908054472,-2970.6843339574275,-3416.460607648417,527.7266447822752
2020-10-02,-2969.9094721208253,-3416.87743521299,-2971.37857855501,-3417.188986170901,-480.347584703586
2020-10-05,-2973.5862413015666,-3420.5917211612427,-2975.055471046881,-3420.90329826954,-2099.9250551694413
2020-10-06,-2968.886208143737,-3415.50836551823,-2970.354177974302,-3415.819675438502,678.8263746125224
2020-10-07,-2970.426998382683,-3417.104129815473,-2971.8951489034753,-3417.4154780544204,-819.954550105841
2020-10-08,-2968.871807544173,-3415.499170363341,-2970.3397944841345,-3415.8104839119737,701.7839988465555
2020-10-09,-2967.8445492626633,-3414.39649782412,-2969.3122883289957,-3414.707758806605,-156.63422037947515
2020-10-12,-2967.543649038467,-3414.0919299274096,-2969.011376049793,-3414.4031883534094,219.92906286299768
2020-10-13,-2967.374954047386,-3413.870690013194,-2968.8425083526326,-3414.1819118137023,1040.1419657906185
2020-10-14,-2967.478039807368,-3413.9625306210423,-2968.945557151744,-3414.2737445833204,226.52402202615002
2020-10-15,-2966.8208284358575,-3412.942844138667,-2968.2871543871993,-3413.2538054442066,-288.18239771830315
2020-10-16,-2965.227546070307,-3411.2102709632195,-2966.6934141968336,-3411.5211351786115,-351.1745531765431
2020-10-19,-2965.4985866671323,-3411.498612626108,-2966.9645116592724,-3411.809488900896,-440.47248296984384
2020-10-20,-2966.3301605259917,-3412.3915464362594,-2967.7962871976856,-3412.702465480895,-742.762814892521
2020-10-21,-2964.861457035129,-3410.7878118056533,-2966.327139882808,-3411.0986367292685,-529.9221447632092
2020-10-22,-2966.4463883395506,-3412.350705224184,-2967.911998752507,-3412.6615147866883,-948.9748529274055
2020-10-23,-2966.4981972252,-3412.3683783371157,-2967.963695439772,-3412.6791641058953,377.1491447858506
2020-10-26,-2961.5644218808366,-3407.0560685579085,-2963.028675918153,-3407.3665904760865,938.0540925698681
2020-10-27,-2961.5526251316187,-3407.0317833328154,-2963.016838121474,-3407.3422965461264,704.9070995291833
2020-10-28,-2961.792843170983,-3407.25682764362,-2963.2570062874156,-3407.5673302803575,50.35627113737942
2020-10-29,-2958.7398649627494,-3403.874837186934,-2960.202946672792,-3404.1851104916173,-1007.9014844039525
2020-10-30,-2955.5811261822264,-3400.3785663465624,-2957.043098482732,-3400.6886043806103,-925.2094347811272
2020-11-02,-2955.5985595909715,-3400.3697736944346,-2957.0604456909487,-3400.6797934480796,487.48322454811483
2020-11-03,-2954.542596248481,-3399.2149193497435,-2956.0041573108274,-3399.524870173199,-679.3650237903881
2020-11-04,-2956.604020669099,-3401.99838067864,-2958.0679549419556,-3402.3088347849007,2889.428331873749
2020-11-05,-2955.4641923285863,-3400.7904066002384,-2956.9279026181816,-3401.1008132067423,131.77839896944903
2020-11-06,-2957.43576579391,-3402.946215033418,-2958.900081631999,-3403.256750057583,-1354.190419162159
2020-11-09,-2955.9530266171046,-3401.287306062384,-2957.416763415532,-3401.5977182905713,-2224.878606844645
2020-11-10,-2956.3084758949767,-3401.6737046224416,-2957.7723144183446,-3401.9841384232677,-827.6754636292436
2020-11-11,-2956.5601428106993,-3401.876103854773,-2958.0238193997084,-3402.1865033144495,52.88797630017305
2020-11-12,-2957.471177211192,-3403.173667751108,-2958.9361242558407,-3403.4843366341984,2059.1570856614667
2020-11-13,-2958.0189200591044,-3403.7299318868586,-2959.483895111752,-3404.040606709559,-273.70194805258006
2020-11-16,-2958.100305820165,-3403.68736549595,-2959.5648734635156,-3403.997953920038,29.55080398358477
2020-11-17,-2957.9054560612344,-3403.529047339677,-2959.3701437776485,-3403.83966122746,699.7287219858289
2020-11-18,-2957.90907692691,-3403.5326014940606,-2959.3737644240555,-3403.8432153353433,162.1891217008444
2020-11-19,-2957.378830385333,-3403.022334501836,-2958.843583551804,-3403.3329622695037,638.2206050887756
2020-11-20,-2957.36951799068,-3403.016516318204,-2958.8342826420185,-3403.3271465214484,529.8985444127015
2020-11-23,-2956.962820941563,-3402.580303989783,-2958.42748858128,-3402.890913619934,-330.13469333521493
2020-11-24,-2957.9006339871,-3403.5545824731316,-2959.3654214824073,-3403.865217520859,-536.8967435244228
2020-11-25,-2958.2267610456847,-3403.881978858232,-2959.6915527130495,-3404.1926147907197,-114.08282213914221
2020-11-27,-2958.0870043285972,-3403.8107031910617,-2959.552021081336,-3404.121386857031,921.2336378492171
2020-11-30,-2958.1550233526,-3403.876165683795,-2959.620031702462,-3404.1868475677798,163.7703125644377
2020-12-01,-2961.7235054623557,-3407.776841612484,-2963.189605675879,-3408.08775504618,-1711.0207058005672
2020-12-02,-2961.0130882345084,-3406.6174112835433,-2962.477712619583,-3406.9280117407548,-660.8024670723273
2020-12-03,-2958.0224978946812,-3403.4453923625283,-2959.48652595537,-3403.755866358219,795.3208008139184
2020-12-04,-2949.2452640294555,-3393.64131190557,-2950.7059170228927,-3393.951070156362,-1111.5150884652683
2020-12-07,-2949.101145384469,-3393.448894628766,-2950.561639628652,-3393.758619213868,979.6613035313046
2020-12-08,-2949.056655775618,-3393.313326274345,-2950.5168506597074,-3393.6229873746497,341.50648535300377
2020-12-09,-2949.7620357596356,-3394.0539168849537,-2951.2223463749683,-3394.3636025281908,-485.1104497678884
2020-12-10,-2949.7580279021386,-3394.1247815762367,-2951.2185846105976,-3394.4345194080333,985.7851668647679
2020-12-11,-2948.782532796631,-3393.1586731910106,-2950.2431203576166,-3393.468417565652,791.4412400308639
2020-12-14,-2945.845933194314,-3389.4427952374767,-2947.3039594020615,-3389.751996430198,-172.06463043768292
2020-12-15,-2937.8796943630855,-3380.6157695576044,-2939.334891313252,-3380.9243707543756,-217.48731323053738
2020-12-16,-2936.5929129966694,-3379.2238392382214,-2938.047764340403,-3379.5323671428114,-259.25074562923464
2020-12-17,-2935.5400952042337,-3378.07923797609,-2936.994644871568,-3378.387701904667,-467.5706057784397
2020-12-18,-2935.6683576559285,-3378.0685163330863,-2937.1224505065675,-3378.376883385307,-85.54519601406928
2020-12-21,-2935.47134211941,-3377.713617113886,-2936.924916033675,-3378.021874116133,227.47043444382868
2020-12-22,-2935.2802788151967,-3377.5574476995516,-2936.7339674196464,-3377.8657290239557,683.9074509502776
2020-12-23,-2934.605254688161,-3376.820184818996,-2936.0587387245855,-3377.128422760999,-709.5432812179515
2020-12-24,-2933.279616734401,-3375.449752575503,-2934.7329535397384,-3375.7579592944544,573.8746705847069
2020-12-28,-2933.745365215243,-3375.929794379277,-2935.1987490002625,-3376.2380110611316,-279.12619855462594
2020-12-29,-2933.882324722985,-3376.057806750597,-2935.3356791003125,-3376.366017196011,150.34179412681127
2020-12-30,-2928.0596402969218,-3369.6705666914395,-2929.5111390774696,-3369.978383623531,214.27398138749834
2020-12-31,-2928.070068175835,-3369.6806807139965,-2929.521565924792,-3369.98849742732,191.55764406349857
2021-01-04,-2928.251934456538,-3369.776640927156,-2929.7031498470997,-3370.0843977612044,44.89653693592813
2021-01-05,-2929.441680522156,-3370.874632410176,-2930.8925943312647,-3371.1823252883473,-850.7259316931325
2021-01-06,-2933.754070641891,-3375.655223702523,-2935.2065233473236,-3375.9632429318776,-2229.917719852711
2021-01-07,-2933.7433806698796,-3375.2861170623105,-2935.1946553216785,-3375.5938864637906,-882.376752558605
2021-01-08,-2934.975590070652,-3376.5281747141953,-2936.4268970919497,-3376.8359509802212,-669.2839767157953
2021-01-11,-2935.5193598825967,-3377.03155716131,-2936.970534157607,-3377.3393052760516,-232.34549431904694
2021-01-12,-2934.378483980752,-3375.810613054947,-2935.8293950854145,-3376.118305359591,-52.01437798353192
2021-01-13,-2934.2518240898407,-3375.645658197896,-2935.7026093255695,-3375.9533238097238,1089.8500238372087
2021-01-14,-2934.845081490908,-3376.049213249093,-2936.295243207803,-3376.3567466323193,-714.9151903605949
2021-01-15,-2933.4689490917535,-3374.6314922761812,-2934.918974114195,-3374.9389966708422,635.3069467637525
2021-01-19,-2932.0204037448716,-3372.7820163001415,-2933.469110977638,-3373.0892412333383,452.9179303313267
2021-01-20,-2931.4869002069463,-3372.232833419471,-2932.935555904424,-3372.5400474236644,221.14894448969756
2021-01-21,-2931.9379941448697,-3372.4701827057556,-2933.3859473006237,-3372.7772477230947,-688.131527408116
2021-01-22,-2930.4796397475793,-3370.942447363113,-2931.9273648601584,-3371.249464019714,440.73589014920026
2021-01-25,-2928.0017818634506,-3368.357917228229,-2929.449156362781,-3368.664859530862,959.7081040159346
2021-01-26,-2928.080383910279,-3368.356510638555,-2929.527495435051,-3368.6633971726114,187.4489243299427
2021-01-27,-2928.173829697983,-3368.4474104536903,-2929.6209328545824,-3368.7542952131225,112.44967764963991
2021-01-28,-2929.457354463861,-3369.7990937144973,-2930.9046816456525,-3370.106025982579,-740.076810034529
2021-01-29,-2929.97319816833,-3370.3038980384986,-2931.420489065586,-3370.610822611779,-207.99929253428584
2021-02-01,-2928.356119968359,-3368.219505975483,-2929.801874885725,-3368.5261048160637,214.53862070371434
2021-02-02,-2926.6720086321084,-3366.3617128779347,-2928.117192687546,-3366.668190656775,-950.1121966503292
2021-02-03,-2923.6616142329244,-3362.4593770185966,-2925.1038666309587,-3362.765233085728,-775.6569190450233
2021-02-04,-2923.886009117011,-3362.6863543016834,-2925.328270002945,-3362.9922121688296,-89.28968102013297
2021-02-05,-2924.590538324055,-3363.333690212165,-2926.032611225509,-3363.639508213755,-404.2197179396183
2021-02-08,-2923.24457855466,-3361.915666848306,-2924.6864145955356,-3362.2214346192677,300.94973095296365
2021-02-09,-2919.9149153098488,-3357.7341872549246,-2921.3539515776274,-3358.0393612826615,-209.4310364087618
2021-02-10,-2919.6831968582546,-3357.5624422960655,-2921.122430248537,-3357.8676581272443,846.5619845981996
2021-02-11,-2920.221072361426,-3358.0421368950665,-2921.660114521133,-3358.347312172295,-268.0670161772322
2021-02-12,-2922.4472203243895,-3360.283270332926,-2923.886311738762,-3360.5884560555096,-1280.151305271353
2021-02-16,-2919.972050532631,-3357.5154908262953,-2921.4101801894494,-3357.820472590554,-2012.1588375208787
2021-02-17,-2917.498114442698,-3354.905026474004,-2918.9357953547183,-3355.2099130737,714.446949116995
2021-02-18,-2916.3777773027246,-3353.702838568199,-2917.8151891854254,-3354.0076681152946,-120.40376174462519
2021-02-19,-2918.1286193087008,-3355.3048465432416,-2919.5655419996683,-3355.6095723482604,-1457.9855783049622
2021-02-22,-2918.555662690603,-3355.7664939012134,-2919.992699118859,-3356.0712438263095,-731.089405427217
2021-02-23,-2918.672374563551,-3355.8881481128224,-2920.1094272364194,-3356.1929014828866,-196.39474105534742
2021-02-24,-2919.5841247862104,-3356.7843769289493,-2921.021126442899,-3357.0891194800965,-501.2006981635232
2021-02-25,-2934.0198254089373,-3372.8922542581504,-2935.462323221416,-3373.198162369915,-3938.103302215353
2021-02-26,-2941.358755491396,-3381.623260206207,-2942.805828816619,-3381.9301386393477,3878.055486438193
2021-03-01,-2936.0538063929753,-3375.7431958674947,-2937.498989413814,-3376.0496734269295,-686.3748681121831
2021-03-02,-2936.112912179324,-3375.7195524957606,-2937.557823217984,-3376.0259723763875,191.75567314975618
2021-03-03,-2928.04859994786,-3366.685012927551,-2929.490322016972,-3366.99075652871,-1674.4399572581553
2021-03-04,-2930.4511920492623,-3369.3020677393297,-2931.8936190202326,-3369.607960827853,-1383.4406622186639
2021-03-05,-2930.8031490749204,-3369.6478711944383,-2932.245555820168,-3369.9537599937266,-106.63458624504587
2021-03-08,-2932.367235599719,-3371.37424930048,-2933.8101757693416,-3371.680251222188,-1579.4058350230466
2021-03-09,-2931.9155832334186,-3371.1112038043275,-2933.359143321222,-3371.4173371910533,1595.2275978640828
2021-03-10,-2930.574676334825,-3369.4294697434934,-2932.0171161826593,-3369.735365562792,756.8578628609848
2021-03-11,-2928.564641115895,-3367.2471944946724,-2930.0065148405233,-3367.5529702571644,-190.60624222460237
2021-03-12,-2932.9747901805717,-3372.147031594978,-2934.4182734251285,-3372.453148685684,-2361.9424960456513
2021-03-15,-2931.095755870914,-3370.166854722413,-2932.5389066773496,-3370.4729013135197,502.7000662780766
2021-03-16,-2931.336848087794,-3370.4022888516656,-2932.7799802970735,-3370.708331498904,-16.1104147896042
2021-03-17,-2931.3828792309346,-3370.451009186984,-2932.8260202791244,-3370.7570537086754,-307.16228623706206
2021-03-18,-2932.8589050509213,-3371.683262504644,-2934.301244861033,-3371.989137109109,-1607.3008968171534
2021-03-19,-2932.9525984704187,-3371.742952803062,-2934.3948265181484,-3372.048803706265,270.3485140187112
2021-03-22,-2932.908061616631,-3371.6806130920186,-2934.3502311494462,-3371.986451586061,905.4274491424959
2021-03-23,-2930.5867842241837,-3369.3136394977905,-2932.0288035614826,-3369.619446140119,1258.1760425054572
2021-03-24,-2929.858262786001,-3368.6064764301605,-2931.3003523245725,-3368.9122979599565,726.2664766150602
2021-03-25,-2930.6231314402653,-3369.2554585463913,-2932.0648400798173,-3369.5611992995655,-618.177014764832
2021-03-26,-2931.222263887752,-3369.8986719439345,-2932.664117413767,-3370.20444342294,-673.7750718169348
2021-03-29,-2932.7972826694736,-3371.555843475338,-2934.239406217377,-3371.861672217436,-867.3243300719732
2021-03-30,-2929.951135288853,-3368.0152670397733,-2931.3909763684883,-3368.320611742622,246.95125628691548
2021-03-31,-2930.605358766454,-3368.710480529286,-2932.045334573173,-3369.015853803484,-576.7797982483373
2021-04-01,-2930.6558014316433,-3368.7742100243036,-2932.095820909875,-3369.0795925598463,1345.0600780714371
2021-04-05,-2929.1859074076388,-3367.1587110912237,-2930.6254483077028,-3367.46399213549,-806.4988587631937
2021-04-06,-2929.612609426919,-3367.7179025115934,-2931.0525857967427,-3368.023275905208,1427.849821086084
2021-04-07,-2929.905909952313,-3367.795470407437,-2931.3451772462736,-3368.100693428513,-577.2955599350927
2021-04-08,-2927.7541356569113,-3365.608849151541,-2929.1932884149364,-3365.9140478831714,1212.6837498907544
2021-04-09,-2927.034222544441,-3364.441007572367,-2928.471903039023,-3364.745894083538,-682.5070695259891
2021-04-12,-2926.07072490815,-3363.402552610322,-2927.508159030959,-3363.70738687384,-276.64125695815284
2021-04-13,-2925.7800068551364,-3363.196585337286,-2927.2177195391096,-3363.501478674807,996.0542067367585
2021-04-14,-2923.5625105029712,-3360.7854182076903,-2924.9995866245754,-3361.0901765504886,-193.04642220921843
2021-04-15,-2924.664107875926,-3362.21790789909,-2926.102271583385,-3362.5228968844117,1892.076436940413
