Date,Normal_Var,Normal_ES,T_Var,T_ES,portfolio
2020-07-07,-7409.069087122426,-8522.365610406156,-7412.728300355958,-8523.141613670166,3200.8025790091046
2020-07-08,-7402.090787011651,-8513.750017426813,-7405.7446187465375,-8514.524879445358,1265.6255515092505
2020-07-09,-7397.136045985014,-8508.353404645766,-7400.788425363823,-8509.127958665573,-783.4127302627774
2020-07-10,-7394.853140957649,-8505.870356740617,-7398.504862501415,-8506.644771254441,-1324.4815290535385
2020-07-13,-7394.955752805384,-8505.975918499003,-7398.6074840449955,-8506.75033506901,-165.81451590200322
2020-07-14,-7399.9179130730545,-8512.165340808568,-7403.573678110861,-8512.940612819448,5843.713506006056
2020-07-15,-7399.896513603868,-8512.174864179373,-7403.552380279703,-8512.95015774446,1663.8068389858797
2020-07-16,-7392.939798610538,-8504.644324732548,-7396.593779224583,-8505.41921832365,298.29453729312996
2020-07-17,-7393.337066148702,-8504.916052722236,-7396.990634135952,-8505.690858808257,409.5964688983478
2020-07-20,-7392.89780015498,-8504.46167247403,-7396.551318464288,-8505.236468024932,13.552891272288633
2020-07-21,-7392.2491486477575,-8503.779070790106,-7395.902555368702,-8504.55384267665,-290.04481425077944
2020-07-22,-7385.386432802387,-8496.36709509941,-7389.038034201163,-8497.141484134285,470.29416043668334
2020-07-23,-7390.876183976493,-8502.279904193945,-7394.5291758935255,-8503.054588113715,-2970.6929893325996
2020-07-24,-7392.398783242191,-8503.918947377299,-7396.052157890253,-8504.693712462202,-1774.190235357802
2020-07-27,-7382.599780330764,-8493.368104977966,-7386.250683812388,-8494.142346006713,1594.7775054664291
2020-07-28,-7381.029665047953,-8491.883718893403,-7384.680850306633,-8492.658019678141,1987.8258406923985
2020-07-29,-7379.6837423398865,-8489.899801151518,-7383.332830619171,-8490.673657233323,364.22473642188675
2020-07-30,-7412.820796004987,-8526.946918307614,-7416.482735987093,-8527.72349982866,-9738.390732334472
2020-07-31,-7422.493759000438,-8537.509436025612,-7426.158622795155,-8538.286637594734,-4431.946074801655
2020-08-03,-7422.48759104136,-8537.476933298343,-7426.1523682782445,-8538.25411651129,1585.2878159625618
2020-08-04,-7422.449924334614,-8537.924895972958,-7426.116297751332,-8538.702417685108,3755.558232855984
2020-08-05,-7418.822143106605,-8534.002581460993,-7422.48754844333,-8534.77989787403,-532.2826329838979
2020-08-06,-7421.023558384648,-8536.18090470987,-7424.688887821865,-8536.958205027024,-1156.0021894756658
2020-08-07,-7416.592168633179,-8531.383022498218,-7420.2562934730295,-8532.160067358409,-414.11834761733763
2020-08-10,-7415.721794820802,-8530.913828222489,-7419.387238268444,-8531.691152717643,3595.6885281633135
2020-08-11,-7424.774272486705,-8540.404657567844,-7428.441156720545,-8541.182287608131,-4274.068918471296
2020-08-12,-7424.696780040114,-8540.38404250941,-7428.363851220099,-8541.161712195053,1709.1175540519419
2020-08-13,-7430.944140234137,-8547.013156573195,-7434.612466173103,-8547.791092353493,-3074.0827895657244
2020-08-14,-7426.399149757561,-8542.09134905926,-7430.06623716406,-8542.869022186034,-403.0159498595374
2020-08-17,-7426.4805698887285,-8542.218387812905,-7430.147807235755,-8542.996092737318,2290.060672916646
2020-08-18,-7425.440082750736,-8541.269628329923,-7429.107621590709,-8542.047397191445,1819.447078858809
2020-08-19,-7425.53765440599,-8541.376285329185,-7429.205223107917,-8542.15406052348,-2293.4568920744928
2020-08-20,-7427.442426563798,-8543.3504215998,-7431.110223253574,-8544.1282451431,-1137.3839044654248
2020-08-21,-7423.57049000125,-8538.12483633785,-7427.2338374817355,-8538.901716344737,-761.3535027676218
2020-08-24,-7405.928355823419,-8518.77486845961,-7409.586089949738,-8519.550558051815,1162.2712264127535
2020-08-25,-7368.049690523801,-8476.432212530557,-7371.692752284543,-8477.2047905786,-1170.1715532714388
2020-08-26,-7343.746774760269,-8449.46138880512,-7347.381067568702,-8450.232107236032,-276.10360442509295
2020-08-27,-7337.292694023408,-8441.451099577365,-7340.921871843529,-8442.220733281212,1118.1319825835471
2020-08-28,-7329.1342952806235,-8431.308296817535,-7332.756950707754,-8432.076547328348,283.1486252198199
2020-08-31,-7325.896409834119,-8427.897894153499,-7329.518498226976,-8428.666024414299,726.5002723866975
2020-09-01,-7324.38712401148,-8426.933397345749,-7328.011003031659,-8427.701907341907,4544.570560849758
2020-09-02,-7312.236180451201,-8414.12313965125,-7315.857892419786,-8414.89119008438,4222.715713926128
2020-09-03,-7314.111202200741,-8415.480433670045,-7317.731212487767,-8416.248123230398,-2256.7381997818743
2020-09-04,-7313.725596797651,-8415.077340421549,-7317.345549605151,-8415.845017792315,-216.81250860547527
2020-09-08,-7311.193879817613,-8412.290865971203,-7314.812995281345,-8413.058365767867,-2377.8972435983374
2020-09-09,-7308.875439467127,-8409.50342170224,-7312.493013396048,-8410.270594588183,4664.275784004639
2020-09-10,-7320.295068902432,-8422.29429614378,-7323.917149876663,-8423.062424831325,-7568.773678012147
2020-09-11,-7317.362272015921,-8419.644752097709,-7320.985283993277,-8420.413078221536,3877.1615065586134
2020-09-14,-7316.853697691294,-8418.78794229597,-7320.47556507883,-8419.55602568854,837.6577704189283
2020-09-15,-7318.219967620148,-8420.215696282647,-7321.842037095154,-8420.983822531569,-971.6975506925718
2020-09-16,-7318.019451534517,-8420.044723908179,-7321.641618114596,-8420.812870750011,1203.7787044252625
2020-09-17,-7317.766773619041,-8419.722608403434,-7321.388711969765,-8420.490706845048,3078.5159173047014
2020-09-18,-7292.400921651431,-8389.376418525306,-7296.006490492319,-8390.141045512197,82.70869154572446
2020-09-21,-7295.788178204075,-8393.139510275401,-7299.394982350292,-8393.904399231438,-4716.068619159878
2020-09-22,-7290.825772564761,-8387.78091120866,-7294.431274491667,-8388.545524005212,-35.1834667771916
2020-09-23,-7294.9173892724775,-8392.060589837673,-7298.523509326411,-8392.825333719396,-2166.914280813515
2020-09-24,-7289.243938478063,-8385.908611050718,-7292.8484856932,-8386.673021383136,-169.51805963400983
2020-09-25,-7274.945704505893,-8370.396855074834,-7278.546263083968,-8371.160419543623,2062.28405188098
2020-09-28,-7268.523473458831,-8363.328873816246,-7272.1219095675815,-8364.091988176498,-1594.102714974988
2020-09-29,-7249.626384391171,-8342.306899059278,-7253.217836367957,-8343.06853230628,-1728.0407143014795
2020-09-30,-7249.691022955272,-8342.397693830952,-7253.282560902991,-8343.159345309665,2488.161261227781
2020-10-01,-7244.150446462579,-8334.720202859084,-7247.734960741779,-8335.480364840098,-3280.9425435160188
2020-10-02,-7244.28627585424,-8334.811902878235,-7247.870645087821,-8335.572034099665,920.439447558675
2020-10-05,-7233.783864700005,-8322.045810342106,-7237.360793604173,-8322.804363705252,1325.1838122977388
2020-10-06,-7239.829459394028,-8328.567162411036,-7243.40795203045,-8329.326047392282,-3136.4749639296447
2020-10-07,-7239.691331341606,-8329.321931566663,-7243.2727587768095,-8330.081438925805,5536.523918827326
2020-10-08,-7243.546953665662,-8334.537213087451,-7247.132850065621,-8335.297668172516,6049.525356103109
2020-10-09,-7245.539787322358,-8337.29403686031,-7249.128194825771,-8338.055024470907,4527.6290153349655
2020-10-12,-7245.378535770319,-8336.679821203585,-7248.965454459016,-8337.44049308372,-150.31581743834371
2020-10-13,-7201.734416225005,-8287.667869577479,-7205.303691777506,-8288.42479990707,-2955.0240739523247
2020-10-14,-7204.317483934037,-8290.401468095317,-7207.887254255287,-8291.158503349692,-1641.7177578986234
2020-10-15,-7198.345330339357,-8283.848125934435,-7201.9131903942525,-8284.6047560818,-1268.6166085521932
2020-10-16,-7197.654218186349,-8283.143573536374,-7201.22203406548,-8283.90019431546,419.3072954771999
2020-10-19,-7210.069184953156,-8296.621106936434,-7213.640493305142,-8297.378468358429,-4935.122592490736
2020-10-20,-7204.166009849621,-8290.307437757974,-7207.73596897854,-8291.064513052477,936.5799653266002
2020-10-21,-7198.602962544356,-8284.128240643011,-7202.170896495353,-8284.8848864614,-3274.1149210253034
2020-10-22,-7197.47496857778,-8282.94053636694,-7201.042706271311,-8283.697140565335,-79.05119379592128
2020-10-23,-7197.315672994029,-8282.624157699309,-7200.882894382617,-8283.380652405773,1289.03676558822
2020-10-26,-7201.8456854904925,-8287.413647166648,-7205.413759735033,-8288.170322736856,-2371.2346310884764
2020-10-27,-7253.462828668899,-8344.97596220608,-7257.050443665696,-8345.736781751117,-11773.319108470523
2020-10-28,-7263.328889655361,-8355.507088358234,-7266.918690606397,-8356.26837147495,-4294.107269837782
2020-10-29,-7262.001202208534,-8353.750554544169,-7265.589593615688,-8354.51153874126,1736.395228874372
2020-10-30,-7259.969664670084,-8351.508420332802,-7263.557363882378,-8352.26925773728,-2812.802380216782
2020-11-02,-7262.262493818366,-8354.670690232633,-7265.853050732123,-8355.432133665106,4798.63064119211
2020-11-03,-7262.314188043631,-8354.706714747368,-7265.904693453757,-8355.468147257552,1072.0154799507743
2020-11-04,-7325.833024453954,-8429.491152058068,-7329.460557946929,-8430.260437052193,16739.160269585234
2020-11-05,-7323.234125820843,-8426.754480977464,-7326.861206479597,-8427.523669939788,492.80470626129835
2020-11-06,-7329.893185840208,-8434.06821247905,-7333.5224182909615,-8434.837857768323,-4017.237574468423
2020-11-09,-7325.098068382305,-8428.901015011768,-7328.726077870384,-8429.670400949384,68.00043314652117
2020-11-10,-7317.165832887739,-8420.893807714056,-7320.79359595646,-8421.663141393927,4832.295609588032
2020-11-11,-7319.660672611738,-8423.122903733341,-7323.287562226836,-8423.892052181356,-1872.388246134355
2020-11-12,-7320.983896248535,-8424.528851485147,-7324.611057763499,-8425.298057594513,-1272.181169535694
2020-11-13,-7310.477235258973,-8413.351775084338,-7314.102193234366,-8414.120513892733,2887.516364717302
2020-11-16,-7311.970440038231,-8414.875514499401,-7315.595498375693,-8415.644274591414,-776.739560307259
2020-11-17,-7309.302561315259,-8411.205578126648,-7312.924326062436,-8411.973639752447,-113.17066146890754
2020-11-18,-7310.864939476235,-8412.773633599727,-7314.486722883757,-8413.541699182793,-740.878115036324
2020-11-19,-7309.406978292812,-8411.0245726444,-7313.027804905701,-8411.792435321622,5076.773263801665
2020-11-20,-7308.840938240727,-8410.568719136914,-7312.462127017741,-8411.336658617678,1885.8325483784222
2020-11-23,-7311.553431569666,-8413.359028601595,-7315.174876114868,-8414.127022322695,-1461.2725774756266
2020-11-24,-7311.391040738445,-8413.288084664497,-7315.012785853781,-8414.056142127005,1860.2421550021459
2020-11-25,-7310.8203430977655,-8412.676883731474,-7314.441955085781,-8413.444912961893,-889.3172175252456
2020-11-27,-7311.521897195637,-8413.88731282861,-7315.1451817678135,-8414.655696761169,3761.7903912820334
2020-11-30,-7313.721500434696,-8416.247599368087,-7317.345313145106,-8417.016095302044,-1840.8098943074083
2020-12-01,-7312.149450795965,-8414.528823918934,-7315.772781243999,-8415.29721758031,-1880.9838159382584
2020-12-02,-7298.913556675883,-8398.122429191311,-7302.526466236456,-8398.888612912417,-1561.9799799629309
2020-12-03,-7287.502341572626,-8385.578568962868,-7291.111528324455,-8386.343963194115,-438.96612594873176
2020-12-04,-7273.4188088492165,-8370.851181074966,-7277.025879360413,-8371.616126518582,5707.223457027026
2020-12-07,-7263.787234530578,-8358.681072334817,-7267.385961317928,-8359.444248338794,-1548.6281921141524
2020-12-08,-7263.262109750806,-8358.407377280511,-7266.861662944203,-8359.170728539044,2736.339454687253
2020-12-09,-7270.625176417075,-8368.026130274076,-7274.232143661524,-8368.791053818086,8025.368020664678
2020-12-10,-7257.662539496755,-8354.140957010062,-7261.266474523708,-8354.90523751675,3114.6373874882215
2020-12-11,-7258.422132184833,-8354.743880793534,-7262.025552268176,-8355.508052096988,-72.81324763216965
2020-12-14,-7262.079801895941,-8358.744192180426,-7265.684348183247,-8359.508602316078,-3059.507829967712
2020-12-15,-7280.809949210351,-8381.156013671125,-7284.4265965242785,-8381.922990051366,9770.217455330017
2020-12-16,-7280.983217034078,-8381.640253622787,-7284.600886459637,-8382.407446760542,3028.054237907711
2020-12-17,-7281.529001225844,-8382.074542792068,-7285.146304186537,-8382.841658214229,262.7621335538242
2020-12-18,-7278.00313909935,-8378.253619449437,-7281.619472244828,-8379.020529204498,-663.4962258008386
2020-12-21,-7280.036943299194,-8380.465673323275,-7283.65386232054,-8381.232707324058,-2342.2051290787977
2020-12-22,-7285.764489633485,-8386.327633236124,-7289.381850449029,-8387.094760927466,-3022.801593415684
2020-12-23,-7288.395390801766,-8388.876646145085,-7292.012482464756,-8389.643716757693,-1497.9415990410123
2020-12-24,-7288.440928625336,-8388.984810797338,-7292.058226131886,-8389.751925062847,2069.0323930068193
2020-12-28,-7287.370128969626,-8387.856357833973,-7290.987236979721,-8388.623431913284,-125.43997278431011
2020-12-29,-7286.912418380638,-8387.368478403532,-7290.529427230966,-8388.135531454196,-727.2379669387167
2020-12-30,-7286.543452383123,-8387.081737811859,-7290.160731494146,-8387.84884817626,1699.8904297219735
2020-12-31,-7285.619625677437,-8386.344939042481,-7289.237519516959,-8387.112179771331,2472.0765021609086
2021-01-04,-7282.143969631864,-8382.520362163466,-7285.760716628918,-8383.287359683343,-2141.0495895825115
2021-01-05,-7280.524057118415,-8380.81667805977,-7284.140528772733,-8381.58361718817,163.11156551424585
2021-01-06,-7281.64312038102,-8381.802187634928,-7285.259153067453,-8382.56903367214,-382.54260394569343
2021-01-07,-7281.639917490315,-8381.799127704327,-7285.255950646633,-8382.565973841187,600.757753391349
2021-01-08,-7272.54380382967,-8371.859051816886,-7276.157063028031,-8372.625309685096,-92.58080614529612
2021-01-11,-7331.921952130905,-8441.941971433434,-7335.5703960622095,-8442.715690869436,16463.395470681808
2021-01-12,-7332.873512260777,-8442.998395581806,-7336.522300861983,-8443.77218811138,-4230.062769769758
2021-01-13,-7337.066753902193,-8448.314593188737,-7340.719233465551,-8449.089168454517,5591.848605108998
2021-01-14,-7332.114411987396,-8443.009695271723,-7335.7657327601155,-8443.784024794699,542.0058580459779
2021-01-15,-7322.605752524988,-8431.497768918385,-7326.250488905712,-8432.2707021003,2177.2508943667913
2021-01-19,-7321.5745730066365,-8431.370138605964,-7325.222279197417,-8432.14370159056,6056.828684394602
2021-01-20,-7321.316286418569,-8431.02052112117,-7324.963692420478,-8431.79402044521,2456.785364533478
2021-01-21,-7319.860971123831,-8429.479913754289,-7323.508096785444,-8430.25335362703,-101.57012821060108
2021-01-22,-7318.431285638374,-8428.401716759394,-7322.079566581897,-8429.175401630846,3603.904119514919
2021-01-25,-7319.44490345011,-8429.682686006543,-7323.094063131589,-8430.456557230493,3962.366462893648
2021-01-26,-7313.232847477938,-8423.008682564088,-7316.880488817932,-8423.782231795883,752.2674335412535
2021-01-27,-7334.079846109472,-8445.812180960635,-7337.733918126003,-8446.587093935308,-6920.071654786345
2021-01-28,-7332.081155145512,-8443.91051832739,-7335.735546077394,-8444.685498933912,2330.4687211549854
2021-01-29,-7323.170499864763,-8433.986288687613,-7326.8215593529285,-8434.760562800406,-3488.609310733977
2021-02-01,-7314.608099935265,-8422.769957928687,-7318.250436411538,-8423.542382166857,-3132.93379319158
2021-02-02,-7316.013894386851,-8424.294428390294,-7319.656620930655,-8425.06693534944,-2015.8328079862001
2021-02-03,-7310.2377959616915,-8417.952059042036,-7313.8786612708545,-8418.724171292244,-1407.6330032458304
2021-02-04,-7311.66704102952,-8419.858009638096,-7315.3094731873525,-8420.630454167296,3949.757013528344
2021-02-05,-7310.975584911442,-8419.162987925989,-7314.618005349784,-8419.935429969857,665.1425563579197
2021-02-08,-7313.119845890336,-8422.156980983538,-7316.765059251142,-8422.930015317825,4844.7885427104975
2021-02-09,-7318.857112128268,-8428.293085227597,-7322.503636400658,-8429.066397564726,-2874.029877846669
2021-02-10,-7314.425691711836,-8423.751201574813,-7318.071852910662,-8424.524436915533,2323.0847288901045
2021-02-11,-7314.028740692727,-8423.326405983793,-7317.674810371259,-8424.099621915959,-875.0923655239421
2021-02-12,-7307.024155576488,-8415.945190891527,-7310.66898733739,-8416.71814430056,2265.015414266744
2021-02-16,-7308.488798320509,-8417.505527565767,-7312.133944610819,-8418.278547676528,-1346.7185976795727
2021-02-17,-7305.669572515603,-8413.906460340711,-7309.312155601964,-8414.678936877075,1675.3193629826649
2021-02-18,-7331.675575670976,-8442.296898257684,-7335.325995982238,-8443.071036821297,-8162.105488472615
2021-02-19,-7324.9750359418085,-8435.173973438395,-7328.624067946291,-8435.947817586095,1615.4896640381776
2021-02-22,-7320.48614751123,-8430.43167177842,-7324.13434659023,-8431.205339289,1139.621451215725
2021-02-23,-7320.024072962077,-8429.645195558523,-7323.671205788859,-8430.418636950768,961.506751362174
2021-02-24,-7320.074838900433,-8429.691404774436,-7323.721956750058,-8430.464842990501,782.1283796839988
2021-02-25,-7331.995129436774,-8442.597950417592,-7335.645488936455,-8443.372076084992,-4799.304798292862
2021-02-26,-7331.007293458733,-8441.282429447218,-7334.656575914486,-8442.056326707703,2006.293840738501
2021-03-01,-7317.696884571623,-8426.871652026739,-7321.34255030621,-8427.644782295183,2074.5584551248758
2021-03-02,-7320.468046983325,-8429.911187796393,-7324.11459481475,-8430.684505129646,-3077.952450898355
2021-03-03,-7330.0161113587155,-8440.35309466595,-7333.665597095915,-8441.127035035996,-4385.39113069969
2021-03-04,-7336.032479998045,-8446.608457665903,-7339.682751268397,-8447.382564622656,-2994.071151271259
